year bbage srfage frklen sex useage usesize estwt
2005 NA 4 490 M 4 49 2.07176930216352
2005 NA 4 500 F 4 50 2.211917417832
2005 NA 4 510 F 4 51 2.35848688194142
2005 5 NA 520 M 5 52 2.51163732167706
2005 8 NA 530 M 8 53 2.67152911726058
2005 6 NA 550 F 6 55 3.01218199620338
2005 17 NA 1090 F 15 100 27.6291769463999
2005 17 NA 740 M 15 74 7.87801614281138
2005 NA NA 790 F NA 79 9.73683633858673
2005 11 NA 830 M 11 83 11.4266549642213
2005 10 NA 830 F 10 83 11.4266549642213
2005 16 NA 850 M 15 85 12.3430763038242
2005 16 NA 950 M 15 95 17.6982601909338
2005 11 NA 960 F 11 96 18.30901116466
2005 19 NA 1020 F 15 100 22.282845597205
2005 6 NA 510 F 6 51 2.35848688194142
2005 5 NA 520 F 5 52 2.51163732167706
2005 8 NA 780 F 8 78 9.34313463667172
2005 9 NA 850 F 9 85 12.3430763038242
2005 NA NA 780 F NA 78 9.34313463667172
2005 7 NA 770 F 7 77 8.96057839996833
2005 17 NA 1100 F 15 100 28.4589186592508
2005 NA 3 360 F 3 36 0.763002914635643
2005 NA NA 380 F NA 38 0.909085953634524
2005 NA 4 440 M 4 44 1.46181618586472
2005 5 NA 520 F 5 52 2.51163732167706
2005 7 NA 530 M 7 53 2.67152911726058
2005 5 NA 540 F 5 54 2.83832339091605
2005 5 NA 560 F 5 56 3.19326750770033
2005 6 NA 590 F 6 59 3.7815218329537
2005 5 NA 610 F 5 61 4.21283800732392
2005 5 NA 630 F 5 63 4.67702266680861
2005 6 NA 640 F 6 64 4.92185947783189
2005 7 NA 780 F 7 78 9.34313463667172
2005 NA 3 380 F 3 38 0.909085953634524
2005 NA 3 390 F 3 39 0.988906932046717
2005 NA 4 410 M 4 41 1.1628556041983
2005 NA 4 450 M 4 45 1.57222478772641
2005 NA 4 470 M 4 47 1.81010244152883
2005 6 NA 520 F 6 52 2.51163732167706
2005 6 NA 530 M 6 53 2.67152911726058
2005 NA 4 530 F 4 53 2.67152911726058
2005 5 NA 540 M 5 54 2.83832339091605
2005 5 NA 550 M 5 55 3.01218199620338
2005 6 NA 550 M 6 55 3.01218199620338
2005 5 NA 560 F 5 56 3.19326750770033
2005 5 NA 560 F 5 56 3.19326750770033
2005 6 NA 580 M 6 58 3.57777309311576
2005 7 NA 580 M 7 58 3.57777309311576
2005 7 NA 580 M 7 58 3.57777309311576
2005 5 NA 580 F 5 58 3.57777309311576
2005 8 NA 670 M 8 67 5.70937350361754
2005 13 NA 740 M 13 74 7.87801614281138
2005 NA 2 200 M 2 20 0.113616990227135
2005 NA 2 220 F 2 22 0.154723250364578
2005 NA 3 280 M 3 28 0.337985536658103
2005 4 NA 470 F 4 47 1.81010244152883
2005 6 NA 570 M 6 57 3.38174321101546
2005 5 NA 570 F 5 57 3.38174321101546
2005 6 NA 570 F 6 57 3.38174321101546
2005 6 NA 720 M 6 72 7.2088067426723
2005 9 NA 750 F 9 75 8.22819523409709
2005 9 NA 760 M 9 76 8.58899071880831
2005 8 NA 760 M 8 76 8.58899071880831
2005 6 NA 790 F 6 79 9.73683633858673
2005 13 NA 810 M 13 81 10.5583864974726
2005 8 NA 860 F 8 86 12.8197948820787
2005 7 NA 900 F 7 90 14.8542874913799
2005 NA 2 230 F 2 23 0.178691659924756
2005 NA 2 260 F 2 26 0.265839641060603
2005 5 NA 540 M 5 54 2.83832339091605
2005 5 NA 560 M 5 56 3.19326750770033
2005 5 NA 560 M 5 56 3.19326750770033
2005 NA 4 570 F 4 57 3.38174321101546
2005 6 NA 620 F 6 62 4.44073817924345
2005 7 NA 640 F 7 64 4.92185947783189
2005 7 NA 650 M 7 65 5.17541726142047
2005 7 NA 710 M 7 71 6.8894276594403
2005 6 NA 710 F 6 71 6.8894276594403
2005 NA 2 280 M 2 28 0.337985536658103
2005 NA 2 290 F 2 29 0.378682824411569
2005 NA 3 410 M 3 41 1.1628556041983
2005 NA 3 410 F 3 41 1.1628556041983
2005 NA 3 420 M 3 42 1.2572851768805
2005 NA 3 430 F 3 43 1.35688765273116
2005 NA 3 440 M 3 44 1.46181618586472
2005 NA 4 450 M 4 45 1.57222478772641
2005 NA 4 460 M 4 46 1.68826831223838
2005 NA 4 470 M 4 47 1.81010244152883
2005 NA 4 480 M 4 48 1.93788367220863
2005 NA 4 500 F 4 50 2.211917417832
2005 5 NA 500 F 5 50 2.211917417832
2005 NA 4 520 M 4 52 2.51163732167706
2005 NA 4 530 M 4 53 2.67152911726058
2005 NA 4 530 M 4 53 2.67152911726058
2005 NA 4 540 F 4 54 2.83832339091605
2005 NA 3 550 M 3 55 3.01218199620338
2005 5 NA 560 M 5 56 3.19326750770033
2005 5 NA 560 M 5 56 3.19326750770033
2005 5 NA 570 M 5 57 3.38174321101546
2005 6 NA 570 F 6 57 3.38174321101546
2005 5 NA 600 M 5 60 3.99315479237928
2005 6 NA 600 F 6 60 3.99315479237928
2005 6 NA 610 M 6 61 4.21283800732392
2005 5 NA 610 F 5 61 4.21283800732392
2005 5 NA 620 F 5 62 4.44073817924345
2005 6 NA 630 M 6 63 4.67702266680861
2005 7 NA 630 F 7 63 4.67702266680861
2005 10 NA 640 M 10 64 4.92185947783189
2005 5 NA 640 F 5 64 4.92185947783189
2005 8 NA 640 F 8 64 4.92185947783189
2005 9 NA 650 M 9 65 5.17541726142047
2005 6 NA 650 F 6 65 5.17541726142047
2005 8 NA 660 M 8 66 5.43786530034535
2005 11 NA 670 M 11 67 5.70937350361754
2005 12 NA 710 M 12 71 6.8894276594403
2005 8 NA 720 F 8 72 7.2088067426723
2005 7 NA 740 F 7 74 7.87801614281138
2005 13 NA 770 M 13 77 8.96057839996833
2005 15 NA 850 M 15 85 12.3430763038242
2005 14 NA 980 F 14 98 19.5739547362408
2005 8 NA 900 M 8 90 14.8542874913799
2005 17 NA 940 M 15 94 17.1017415990498
2005 11 NA 860 M 11 86 12.8197948820787
2005 18 NA 670 M 15 67 5.70937350361754
2005 10 NA 710 F 10 71 6.8894276594403
2005 NA 2 260 M 2 26 0.265839641060603
2005 NA 2 290 F 2 29 0.378682824411569
2005 NA 3 380 F 3 38 0.909085953634524
2005 NA 3 440 M 3 44 1.46181618586472
2005 NA 3 460 F 3 46 1.68826831223838
2005 NA 4 490 M 4 49 2.07176930216352
2005 NA 4 500 F 4 50 2.211917417832
2005 NA 4 540 F 4 54 2.83832339091605
2005 4 NA 550 M 4 55 3.01218199620338
2005 NA 4 550 F 4 55 3.01218199620338
2005 4 NA 620 F 4 62 4.44073817924345
2005 5 NA 670 F 5 67 5.70937350361754
2005 7 NA 680 M 7 68 5.99011239926265
2005 NA 4 560 F 4 56 3.19326750770033
2005 5 NA 660 F 5 66 5.43786530034535
2005 NA 2 240 F 2 24 0.205111739418317
2005 NA 2 260 F 2 26 0.265839641060603
2005 NA 2 270 F 2 27 0.300417128278385
2005 NA 2 270 F 2 27 0.300417128278385
2005 NA 3 410 M 3 41 1.1628556041983
2005 NA 3 530 F 3 53 2.67152911726058
2005 6 NA 530 F 6 53 2.67152911726058
2005 10 NA 790 M 10 79 9.73683633858673
2005 10 NA 820 M 10 82 10.9865914788831
2005 17 NA 900 M 15 90 14.8542874913799
2005 19 NA 1220 F 15 100 39.8026461635276
2005 5 NA 590 F 5 59 3.7815218329537
2005 5 NA 470 M 5 47 1.81010244152883
2005 6 NA 520 M 6 52 2.51163732167706
2005 7 NA 550 F 7 55 3.01218199620338
2005 14 NA 810 M 14 81 10.5583864974726
2005 NA 2 280 F 2 28 0.337985536658103
2005 NA 2 290 M 2 29 0.378682824411569
2005 NA 2 320 M 2 32 0.520945180120153
2005 NA 2 320 F 2 32 0.520945180120153
2005 NA 4 480 M 4 48 1.93788367220863
2005 NA 4 480 M 4 48 1.93788367220863
2005 5 NA 530 M 5 53 2.67152911726058
2005 6 NA 580 M 6 58 3.57777309311576
2005 6 NA 630 F 6 63 4.67702266680861
2005 5 NA 650 M 5 65 5.17541726142047
2005 8 NA 740 M 8 74 7.87801614281138
2005 NA 2 250 F 2 25 0.234116338110284
2005 NA 2 270 F 2 27 0.300417128278385
2005 NA 2 280 M 2 28 0.337985536658103
2005 NA 2 290 F 2 29 0.378682824411569
2005 NA 3 400 M 3 40 1.07344665337566
2005 NA 3 410 F 3 41 1.1628556041983
2005 NA 5 460 M 5 46 1.68826831223838
2005 NA 4 470 F 4 47 1.81010244152883
2005 5 NA 500 M 5 50 2.211917417832
2005 NA 4 510 F 4 51 2.35848688194142
2005 NA 4 510 F 4 51 2.35848688194142
2005 5 NA 520 F 5 52 2.51163732167706
2005 NA 4 520 F 4 52 2.51163732167706
2005 5 NA 530 F 5 53 2.67152911726058
2005 5 NA 530 F 5 53 2.67152911726058
2005 5 NA 560 M 5 56 3.19326750770033
2005 5 NA 590 F 5 59 3.7815218329537
2005 4 NA 600 F 4 60 3.99315479237928
2005 5 NA 630 F 5 63 4.67702266680861
2005 5 NA 630 F 5 63 4.67702266680861
2005 6 NA 710 F 6 71 6.8894276594403
2005 6 NA 810 F 6 81 10.5583864974726
2005 11 NA 830 M 11 83 11.4266549642213
2005 5 NA 470 M 5 47 1.81010244152883
2005 6 NA 580 M 6 58 3.57777309311576
2005 5 NA 580 F 5 58 3.57777309311576
2005 7 NA 650 M 7 65 5.17541726142047
2005 10 NA 680 M 10 68 5.99011239926265
2005 7 NA 680 F 7 68 5.99011239926265
2005 8 NA 690 M 8 69 6.28025312728565
2005 7 NA 690 F 7 69 6.28025312728565
2005 8 NA 700 M 8 70 6.57996743281805
2005 9 NA 720 M 9 72 7.2088067426723
2005 10 NA 730 M 10 73 7.53827820362566
2005 9 NA 730 F 9 73 7.53827820362566
2005 7 NA 730 F 7 73 7.53827820362566
2005 9 NA 740 M 9 74 7.87801614281138
2005 10 NA 740 M 10 74 7.87801614281138
2005 10 NA 750 M 10 75 8.22819523409709
2005 10 NA 750 M 10 75 8.22819523409709
2005 10 NA 790 M 10 79 9.73683633858673
2005 12 NA 800 M 12 80 10.1418609605819
2005 13 NA 800 M 13 80 10.1418609605819
2005 14 NA 850 M 14 85 12.3430763038242
2005 17 NA 890 F 15 89 14.3261573204744
2005 10 NA 930 F 10 93 16.5192698550825
2005 5 NA 490 M 5 49 2.07176930216352
2005 5 NA 610 F 5 61 4.21283800732392
2005 5 NA 620 F 5 62 4.44073817924345
2005 6 NA 660 F 6 66 5.43786530034535
2005 8 NA 670 F 8 67 5.70937350361754
2005 7 NA 680 F 7 68 5.99011239926265
2005 11 NA 690 M 11 69 6.28025312728565
2005 8 NA 720 M 8 72 7.2088067426723
2005 NA NA 740 F NA 74 7.87801614281138
2005 14 NA 760 M 14 76 8.58899071880831
2005 13 NA 760 M 13 76 8.58899071880831
2005 11 NA 800 M 11 80 10.1418609605819
2005 14 NA 800 M 14 80 10.1418609605819
2005 14 NA 840 M 14 84 11.87875653776
2005 13 NA 850 M 13 85 12.3430763038242
2005 17 NA 930 M 15 93 16.5192698550825
2005 5 NA 550 F 5 55 3.01218199620338
2005 4 NA 560 F 4 56 3.19326750770033
2005 14 NA 1170 F 14 100 34.7558797942558
2005 5 NA 640 F 5 64 4.92185947783189
2005 6 NA 670 M 6 67 5.70937350361754
2005 8 NA 810 F 8 81 10.5583864974726
2005 9 NA 760 F 9 76 8.58899071880831
2005 19 NA 800 M 15 80 10.1418609605819
2005 9 NA 720 M 9 72 7.2088067426723
2005 19 NA 810 M 15 81 10.5583864974726
2005 15 NA 830 M 15 83 11.4266549642213
2005 15 NA 850 M 15 85 12.3430763038242
2005 15 NA 790 M 15 79 9.73683633858673
2005 22 NA 890 M 15 89 14.3261573204744
2005 NA 2 420 F 2 42 1.2572851768805
2005 NA 3 520 F 3 52 2.51163732167706
2005 8 NA 1010 F 8 100 21.5827780945367
2005 22 NA 810 M 15 81 10.5583864974726
2005 11 NA 810 F 11 81 10.5583864974726
2005 8 NA 1040 F 8 100 23.7298019605851
2005 17 NA 810 M 15 81 10.5583864974726
2005 18 NA 850 M 15 85 12.3430763038242
2005 NA NA 860 M NA 86 12.8197948820787
2005 12 NA 750 M 12 75 8.22819523409709
2005 12 NA 840 M 12 84 11.87875653776
2005 5 NA 510 M 5 51 2.35848688194142
2005 NA 4 620 F 4 62 4.44073817924345
2005 6 NA 740 F 6 74 7.87801614281138
2005 6 NA 830 F 6 83 11.4266549642213
2005 22 NA 760 M 15 76 8.58899071880831
2005 NA 4 500 F 4 50 2.211917417832
2005 6 NA 540 M 6 54 2.83832339091605
2005 NA NA 590 M NA 59 3.7815218329537
2005 NA 5 590 M 5 59 3.7815218329537
2005 5 NA 620 F 5 62 4.44073817924345
2005 NA 2 380 M 2 38 0.909085953634524
2005 NA 2 390 M 2 39 0.988906932046717
2005 NA 3 390 M 3 39 0.988906932046717
2005 NA 2 390 M 2 39 0.988906932046717
2005 NA 3 400 M 3 40 1.07344665337566
2005 NA 3 420 M 3 42 1.2572851768805
2005 NA 3 430 M 3 43 1.35688765273116
2005 NA 4 480 M 4 48 1.93788367220863
2005 NA 4 490 M 4 49 2.07176930216352
2005 NA 4 490 F 4 49 2.07176930216352
2005 NA 4 490 F 4 49 2.07176930216352
2005 6 NA 510 M 6 51 2.35848688194142
2005 NA 4 540 F 4 54 2.83832339091605
2005 NA NA 570 F NA 57 3.38174321101546
2005 6 NA 620 F 6 62 4.44073817924345
2005 NA 3 430 M 3 43 1.35688765273116
2005 8 NA 680 M 8 68 5.99011239926265
2005 13 NA 780 M 13 78 9.34313463667172
2005 18 NA 800 M 15 80 10.1418609605819
2005 17 NA 820 M 15 82 10.9865914788831
2005 14 NA 860 M 14 86 12.8197948820787
2005 13 NA 890 M 13 89 14.3261573204744
2005 NA 3 460 F 3 46 1.68826831223838
2005 6 NA 570 M 6 57 3.38174321101546
2005 5 NA 580 M 5 58 3.57777309311576
2005 6 NA 600 F 6 60 3.99315479237928
2005 7 NA 610 M 7 61 4.21283800732392
2005 6 NA 620 M 6 62 4.44073817924345
2005 8 NA 630 M 8 63 4.67702266680861
2005 7 NA 650 M 7 65 5.17541726142047
2005 7 NA 660 F 7 66 5.43786530034535
2005 9 NA 670 M 9 67 5.70937350361754
2005 6 NA 670 F 6 67 5.70937350361754
2005 11 NA 680 M 11 68 5.99011239926265
2005 9 NA 700 M 9 70 6.57996743281805
2005 11 NA 710 M 11 71 6.8894276594403
2005 13 NA 710 M 13 71 6.8894276594403
2005 10 NA 710 M 10 71 6.8894276594403
2005 9 NA 740 F 9 74 7.87801614281138
2005 13 NA 760 M 13 76 8.58899071880831
2005 11 NA 770 M 11 77 8.96057839996833
2005 15 NA 780 M 15 78 9.34313463667172
2005 15 NA 790 M 15 79 9.73683633858673
2005 18 NA 790 M 15 79 9.73683633858673
2005 16 NA 800 M 15 80 10.1418609605819
2005 20 NA 810 M 15 81 10.5583864974726
2005 17 NA 830 M 15 83 11.4266549642213
2005 16 NA 830 M 15 83 11.4266549642213
2005 22 NA 850 M 15 85 12.3430763038242
2005 11 NA 850 F 11 85 12.3430763038242
2005 21 NA 860 M 15 86 12.8197948820787
2005 17 NA 890 M 15 89 14.3261573204744
2005 15 NA 950 F 15 95 17.6982601909338
2005 NA 4 460 M 4 46 1.68826831223838
2005 NA 4 480 M 4 48 1.93788367220863
2005 NA 4 520 F 4 52 2.51163732167706
2005 11 NA 710 M 11 71 6.8894276594403
2005 NA 2 360 M 2 36 0.763002914635643
2005 NA 3 500 F 3 50 2.211917417832
2005 NA 4 550 M 4 55 3.01218199620338
2005 6 NA 620 F 6 62 4.44073817924345
2005 9 NA 670 M 9 67 5.70937350361754
2005 10 NA 690 M 10 69 6.28025312728565
2005 15 NA 700 M 15 70 6.57996743281805
2005 8 NA 700 M 8 70 6.57996743281805
2005 6 NA 720 F 6 72 7.2088067426723
2005 17 NA 750 M 15 75 8.22819523409709
2005 15 NA 780 M 15 78 9.34313463667172
2005 12 NA 780 M 12 78 9.34313463667172
2005 14 NA 790 M 14 79 9.73683633858673
2005 15 NA 810 M 15 81 10.5583864974726
2005 19 NA 840 M 15 84 11.87875653776
2005 7 NA 840 F 7 84 11.87875653776
2005 17 NA 860 M 15 86 12.8197948820787
2005 6 NA 530 M 6 53 2.67152911726058
2005 7 NA 650 F 7 65 5.17541726142047
2005 7 NA 740 F 7 74 7.87801614281138
2005 18 NA 830 M 15 83 11.4266549642213
2005 18 NA 1080 F 15 100 26.8163127634851
2005 6 NA 690 F 6 69 6.28025312728565
2005 17 NA 780 M 15 78 9.34313463667172
2005 16 NA 950 F 15 95 17.6982601909338
2005 14 NA 1020 F 14 100 22.282845597205
2005 14 NA 910 F 14 91 15.3957271446278
2005 14 NA 810 F 14 81 10.5583864974726
2005 6 NA 490 M 6 49 2.07176930216352
2005 17 NA 820 M 15 82 10.9865914788831
2005 14 NA 890 F 14 89 14.3261573204744
2005 13 NA 910 F 13 91 15.3957271446278
2005 NA 4 490 M 4 49 2.07176930216352
2005 7 NA 570 F 7 57 3.38174321101546
2005 18 NA 780 M 15 78 9.34313463667172
2005 6 NA 510 M 6 51 2.35848688194142
2005 7 NA 530 M 7 53 2.67152911726058
2005 5 NA 470 M 5 47 1.81010244152883
2005 5 NA 520 M 5 52 2.51163732167706
2005 6 NA 620 M 6 62 4.44073817924345
2005 6 NA 620 F 6 62 4.44073817924345
2005 9 NA 680 M 9 68 5.99011239926265
2005 11 NA 710 M 11 71 6.8894276594403
2005 11 NA 710 M 11 71 6.8894276594403
2005 9 NA 720 M 9 72 7.2088067426723
2005 13 NA 760 M 13 76 8.58899071880831
2005 10 NA 780 F 10 78 9.34313463667172
2005 11 NA 720 M 11 72 7.2088067426723
2005 21 NA 850 M 15 85 12.3430763038242
2005 20 NA 850 M 15 85 12.3430763038242
2005 18 NA 860 M 15 86 12.8197948820787
2005 11 NA 870 M 11 87 13.3090934029129
2005 11 NA 870 F 11 87 13.3090934029129
2005 17 NA 880 M 15 88 13.8111535029212
2005 11 NA 880 F 11 88 13.8111535029212
2005 19 NA 890 M 15 89 14.3261573204744
2005 21 NA 990 M 15 99 20.2285207337528
2005 22 NA 1000 M 15 100 20.898065905182
2005 NA 4 450 F 4 45 1.57222478772641
2005 6 NA 550 M 6 55 3.01218199620338
2005 6 NA 660 F 6 66 5.43786530034535
2005 9 NA 800 M 9 80 10.1418609605819
2005 14 NA 1120 F 14 100 30.1698039406037
2005 NA 4 450 M 4 45 1.57222478772641
2005 5 NA 490 M 5 49 2.07176930216352
2005 6 NA 540 F 6 54 2.83832339091605
2005 6 NA 570 F 6 57 3.38174321101546
2005 12 NA 880 F 12 88 13.8111535029212
2005 NA 3 400 M 3 40 1.07344665337566
2005 NA 4 470 F 4 47 1.81010244152883
2005 NA 4 570 M 4 57 3.38174321101546
2005 6 NA 570 M 6 57 3.38174321101546
2005 6 NA 580 M 6 58 3.57777309311576
2005 6 NA 580 M 6 58 3.57777309311576
2005 5 NA 580 M 5 58 3.57777309311576
2005 6 NA 590 M 6 59 3.7815218329537
2005 6 NA 590 F 6 59 3.7815218329537
2005 7 NA 600 M 7 60 3.99315479237928
2005 6 NA 610 M 6 61 4.21283800732392
2005 5 NA 620 F 5 62 4.44073817924345
2005 6 NA 630 M 6 63 4.67702266680861
2005 5 NA 630 F 5 63 4.67702266680861
2005 6 NA 630 F 6 63 4.67702266680861
2005 6 NA 640 M 6 64 4.92185947783189
2005 6 NA 670 F 6 67 5.70937350361754
2005 9 NA 680 M 9 68 5.99011239926265
2005 11 NA 700 M 11 70 6.57996743281805
2005 10 NA 710 M 10 71 6.8894276594403
2005 11 NA 730 M 11 73 7.53827820362566
2005 10 NA 740 M 10 74 7.87801614281138
2005 11 NA 750 M 11 75 8.22819523409709
2005 11 NA 750 M 11 75 8.22819523409709
2005 14 NA 760 M 14 76 8.58899071880831
2005 15 NA 760 M 15 76 8.58899071880831
2005 13 NA 760 M 13 76 8.58899071880831
2005 12 NA 760 M 12 76 8.58899071880831
2005 9 NA 760 F 9 76 8.58899071880831
2005 8 NA 770 F 8 77 8.96057839996833
2005 16 NA 780 M 15 78 9.34313463667172
2005 15 NA 780 M 15 78 9.34313463667172
2005 17 NA 820 M 15 82 10.9865914788831
2005 18 NA 820 M 15 82 10.9865914788831
2005 10 NA 820 F 10 82 10.9865914788831
2005 18 NA 850 M 15 85 12.3430763038242
2005 8 NA 940 F 8 94 17.1017415990498
2005 7 NA 510 M 7 51 2.35848688194142
2005 8 NA 720 F 8 72 7.2088067426723
2005 12 NA 740 M 12 74 7.87801614281138
2005 18 NA 990 M 15 99 20.2285207337528
2005 NA NA 910 F NA 91 15.3957271446278
2005 6 NA 560 M 6 56 3.19326750770033
2005 12 NA 760 M 12 76 8.58899071880831
2005 15 NA 800 M 15 80 10.1418609605819
2005 16 NA 860 M 15 86 12.8197948820787
2005 20 NA 860 M 15 86 12.8197948820787
2005 16 NA 870 M 15 87 13.3090934029129
2005 15 NA 940 M 15 94 17.1017415990498
2005 15 NA 1060 F 15 100 25.2404502582405
2005 20 NA 1050 F 15 100 24.4770696386549
2005 16 NA 1150 F 15 100 32.8675322092985
2005 6 NA 690 M 6 69 6.28025312728565
2005 12 NA 870 F 12 87 13.3090934029129
2005 5 NA 590 F 5 59 3.7815218329537
2005 7 NA 640 M 7 64 4.92185947783189
2005 10 NA 860 F 10 86 12.8197948820787
2005 19 NA 870 M 15 87 13.3090934029129
2005 12 NA 890 F 12 89 14.3261573204744
2005 15 NA 900 F 15 90 14.8542874913799
2005 15 NA 910 F 15 91 15.3957271446278
2005 18 NA 1070 F 15 100 26.020134321767
2005 16 NA 870 M 15 87 13.3090934029129
2005 17 NA 930 F 15 93 16.5192698550825
2005 5 NA 510 M 5 51 2.35848688194142
2005 7 NA 520 M 7 52 2.51163732167706
2005 8 NA 680 M 8 68 5.99011239926265
2005 7 NA 570 M 7 57 3.38174321101546
2005 11 NA 900 F 11 90 14.8542874913799
2005 22 NA 1580 F 15 100 91.9930580912905
2005 15 NA 890 F 15 89 14.3261573204744
2005 16 NA 1000 F 15 100 20.898065905182
2005 10 NA 1020 F 10 100 22.282845597205
2005 9 NA 740 F 9 74 7.87801614281138
2005 10 NA 640 M 10 64 4.92185947783189
2005 13 NA 810 F 13 81 10.5583864974726
2005 16 NA 900 M 15 90 14.8542874913799
2005 NA 3 430 M 3 43 1.35688765273116
2005 NA 3 450 M 3 45 1.57222478772641
2005 5 NA 490 F 5 49 2.07176930216352
2005 NA 3 500 F 3 50 2.211917417832
2005 7 NA 590 M 7 59 3.7815218329537
2005 NA 4 610 M 4 61 4.21283800732392
2005 5 NA 620 M 5 62 4.44073817924345
2005 6 NA 620 F 6 62 4.44073817924345
2005 7 NA 640 M 7 64 4.92185947783189
2005 8 NA 710 M 8 71 6.8894276594403
2005 6 NA 620 F 6 62 4.44073817924345
2005 15 NA 1580 F 15 100 91.9930580912905
2005 6 NA 670 F 6 67 5.70937350361754
2005 13 NA 650 M 13 65 5.17541726142047
2005 10 NA 660 M 10 66 5.43786530034535
2005 11 NA 720 M 11 72 7.2088067426723
2005 10 NA 790 F 10 79 9.73683633858673
2005 12 NA 990 F 12 99 20.2285207337528
2005 18 NA 820 M 15 82 10.9865914788831
2005 21 NA 870 M 15 87 13.3090934029129
2005 10 NA 740 F 10 74 7.87801614281138
2005 6 NA 490 M 6 49 2.07176930216352
2005 9 NA 630 M 9 63 4.67702266680861
2005 9 NA 750 F 9 75 8.22819523409709
2005 10 NA 780 M 10 78 9.34313463667172
2005 10 NA 820 F 10 82 10.9865914788831
2005 17 NA 860 M 15 86 12.8197948820787
2005 21 NA 910 M 15 91 15.3957271446278
2005 6 NA 570 M 6 57 3.38174321101546
2005 8 NA 600 M 8 60 3.99315479237928
2005 12 NA 730 M 12 73 7.53827820362566
2005 12 NA 790 M 12 79 9.73683633858673
2005 10 NA 790 F 10 79 9.73683633858673
2005 8 NA 630 F 8 63 4.67702266680861
2005 10 NA 770 F 10 77 8.96057839996833
2005 7 NA 620 M 7 62 4.44073817924345
2005 11 NA 720 F 11 72 7.2088067426723
2005 26 NA 890 M 15 89 14.3261573204744
2005 6 NA 560 F 6 56 3.19326750770033
2005 6 NA 580 M 6 58 3.57777309311576
2005 7 NA 630 M 7 63 4.67702266680861
2005 9 NA 710 F 9 71 6.8894276594403
2005 13 NA 830 F 13 83 11.4266549642213
2005 6 NA 520 M 6 52 2.51163732167706
2005 9 NA 730 M 9 73 7.53827820362566
2005 13 NA 720 M 13 72 7.2088067426723
2005 17 NA 1000 F 15 100 20.898065905182
2005 6 NA 670 F 6 67 5.70937350361754
2005 NA 4 460 M 4 46 1.68826831223838
2005 NA 2 460 F 2 46 1.68826831223838
2005 6 NA 500 M 6 50 2.211917417832
2005 7 NA 540 M 7 54 2.83832339091605
2005 6 NA 560 F 6 56 3.19326750770033
2005 NA NA 970 M NA 97 18.9341805234779
2005 11 NA 820 F 11 82 10.9865914788831
2005 NA 3 530 M 3 53 2.67152911726058
2005 5 NA 540 F 5 54 2.83832339091605
2005 7 NA 600 M 7 60 3.99315479237928
2005 5 NA 610 M 5 61 4.21283800732392
2005 7 NA 620 M 7 62 4.44073817924345
2005 7 NA 640 M 7 64 4.92185947783189
2005 11 NA 710 M 11 71 6.8894276594403
2005 6 NA 570 M 6 57 3.38174321101546
2005 NA 3 580 F 3 58 3.57777309311576
2005 6 NA 580 F 6 58 3.57777309311576
2005 7 NA 600 M 7 60 3.99315479237928
2005 NA NA 610 M NA 61 4.21283800732392
2005 10 NA 650 M 10 65 5.17541726142047
2005 9 NA 690 F 9 69 6.28025312728565
2005 5 NA 590 F 5 59 3.7815218329537
2005 NA 3 480 M 3 48 1.93788367220863
2005 NA 4 500 M 4 50 2.211917417832
2005 5 NA 510 F 5 51 2.35848688194142
2005 NA 4 540 M 4 54 2.83832339091605
2005 5 NA 540 M 5 54 2.83832339091605
2005 5 NA 540 M 5 54 2.83832339091605
2005 6 NA 550 M 6 55 3.01218199620338
2005 6 NA 550 M 6 55 3.01218199620338
2005 6 NA 550 M 6 55 3.01218199620338
2005 5 NA 550 M 5 55 3.01218199620338
2005 6 NA 560 F 6 56 3.19326750770033
2005 5 NA 570 F 5 57 3.38174321101546
2005 5 NA 570 F 5 57 3.38174321101546
2005 6 NA 580 F 6 58 3.57777309311576
2005 7 NA 600 M 7 60 3.99315479237928
2005 7 NA 600 F 7 60 3.99315479237928
2005 6 NA 600 F 6 60 3.99315479237928
2005 5 NA 600 F 5 60 3.99315479237928
2005 6 NA 600 F 6 60 3.99315479237928
2005 6 NA 610 M 6 61 4.21283800732392
2005 5 NA 620 F 5 62 4.44073817924345
2005 6 NA 620 F 6 62 4.44073817924345
2005 7 NA 630 M 7 63 4.67702266680861
2005 6 NA 630 M 6 63 4.67702266680861
2005 6 NA 630 M 6 63 4.67702266680861
2005 6 NA 630 F 6 63 4.67702266680861
2005 7 NA 640 M 7 64 4.92185947783189
2005 6 NA 660 M 6 66 5.43786530034535
2005 8 NA 680 M 8 68 5.99011239926265
2005 NA NA 690 M NA 69 6.28025312728565
2005 8 NA 700 M 8 70 6.57996743281805
2005 7 NA 710 M 7 71 6.8894276594403
2005 6 NA 710 F 6 71 6.8894276594403
2005 7 NA 570 M 7 57 3.38174321101546
2005 5 NA 610 F 5 61 4.21283800732392
2005 7 NA 620 F 7 62 4.44073817924345
2005 6 NA 670 F 6 67 5.70937350361754
2005 8 NA 700 M 8 70 6.57996743281805
2005 6 NA 700 F 6 70 6.57996743281805
2005 12 NA 800 M 12 80 10.1418609605819
2005 16 NA 820 M 15 82 10.9865914788831
2005 8 NA 710 F 8 71 6.8894276594403
2005 7 NA 710 F 7 71 6.8894276594403
2005 16 NA 1180 F 15 100 35.7275962700309
2005 15 NA 860 M 15 86 12.8197948820787
