# sex ratio
0.5	0.537429845	0.574442517	0.610639234	0.645656306	0.679178699	0.710949503	0.740774899	0.768524783	0.794129628	0.817574476	0.83889105	0.858148935	0.875446642	0.890903179	0.904650535	0.916827304	0.927573515	0.937026644	0.945318683	0.970345797
# age-size Female
0	1.55E-15	2.81E-14	4.69E-13	6.78E-12	8.52E-11	9.28E-10	8.77E-09	7.19E-08	5.12E-07	3.16E-06	1.69E-05	7.85E-05	0.000482964	0.003109173	0.013710802	0.044113297	0.103581213	0.177541791	0.222172615	0.20299183	0.135410579	0.065942744	0.026530001	0.004313837
0	8.88E-16	1.47E-14	2.14E-13	2.77E-12	3.16E-11	3.17E-10	2.81E-09	2.19E-08	1.50E-07	9.11E-07	4.86E-06	2.29E-05	0.000145756	0.001008445	0.004955214	0.018383748	0.051504358	0.108985306	0.174209961	0.210375659	0.191934493	0.132292802	0.081273689	0.024901757
0	6.66E-16	9.44E-15	1.23E-13	1.43E-12	1.49E-11	1.38E-10	1.14E-09	8.44E-09	5.56E-08	3.27E-07	1.72E-06	8.05E-06	5.19E-05	0.000372715	0.001956086	0.007968055	0.025195488	0.061851474	0.117892642	0.174492252	0.200557506	0.179013599	0.152028683	0.078609457
0	5.55E-16	7.22E-15	8.48E-14	8.96E-13	8.53E-12	7.33E-11	5.68E-10	3.97E-09	2.50E-08	1.42E-07	7.26E-07	3.35E-06	2.15E-05	0.000157028	0.000855302	0.003698667	0.012699652	0.034625267	0.074969592	0.128915732	0.176068597	0.190996457	0.208358743	0.168629166
0	5.55E-16	6.33E-15	6.75E-14	6.52E-13	5.73E-12	4.58E-11	3.33E-10	2.20E-09	1.32E-08	7.22E-08	3.59E-07	1.62E-06	1.03E-05	7.48E-05	0.000414674	0.001859339	0.006745214	0.01979892	0.047024019	0.090377026	0.140567226	0.17693412	0.234642867	0.281549432
0	6.66E-16	6.22E-15	6.02E-14	5.36E-13	4.37E-12	3.26E-11	2.23E-10	1.40E-09	8.01E-09	4.21E-08	2.02E-07	8.92E-07	5.54E-06	3.99E-05	0.000221757	0.001013906	0.00381049	0.011771834	0.029895317	0.06241322	0.107124017	0.151165357	0.233686523	0.398851029
0	7.77E-16	6.55E-15	5.91E-14	4.87E-13	3.70E-12	2.59E-11	1.67E-10	9.94E-10	5.44E-09	2.75E-08	1.28E-07	5.48E-07	3.32E-06	2.35E-05	0.000129766	0.000597789	0.002294339	0.007336746	0.019547691	0.043395609	0.080273212	0.12373368	0.215882811	0.506780859
0	8.88E-16	7.55E-15	6.25E-14	4.80E-13	3.42E-12	2.25E-11	1.37E-10	7.78E-10	4.08E-09	1.98E-08	8.90E-08	3.71E-07	2.18E-06	1.51E-05	8.24E-05	0.000378948	0.001469755	0.004804919	0.013240687	0.030755707	0.060220274	0.099397674	0.190864317	0.598767612
0	1.22E-15	9.10E-15	7.02E-14	5.05E-13	3.38E-12	2.11E-11	1.22E-10	6.59E-10	3.31E-09	1.55E-08	6.72E-08	2.72E-07	1.56E-06	1.05E-05	5.62E-05	0.000256602	0.000997916	0.00330432	0.009315992	0.022363493	0.045711	0.079557919	0.164838243	0.673585948
0	1.67E-15	1.14E-14	8.29E-14	5.61E-13	3.55E-12	2.10E-11	1.16E-10	5.97E-10	2.87E-09	1.29E-08	5.44E-08	2.14E-07	1.19E-06	7.77E-06	4.08E-05	0.000184366	0.000714764	0.002380302	0.006809153	0.016732007	0.035318408	0.064041301	0.140944731	0.732824872
0	2.33E-15	1.50E-14	1.02E-13	6.52E-13	3.91E-12	2.20E-11	1.16E-10	5.71E-10	2.65E-09	1.15E-08	4.68E-08	1.78E-07	9.63E-07	6.12E-06	3.14E-05	0.000139649	0.000537381	0.001790193	0.005162862	0.012890072	0.027860988	0.052133788	0.120359335	0.779086994
# age-size Male
0.999911555	8.84E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.003318656	0.594967987	0.35995467	0.041100351	0.000656995	1.34E-06	3.31E-10	9.55E-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.23E-07	0.001365254	0.02642196	0.174869381	0.39605612	0.309890349	0.083516004	0.007645129	0.00023334	2.33E-06	7.54E-09	7.79E-12	2.55E-15	0	0	0	0	0	0	0	0	0	0	0	0
7.96E-11	1.60E-06	7.41E-05	0.001678565	0.018435049	0.098725061	0.258982014	0.333821566	0.211611767	0.065868074	0.010031126	0.000743845	2.67E-05	4.66E-07	1.04E-09	1.49E-13	0	0	0	0	0	0	0	0	0
5.83E-13	8.77E-09	4.77E-07	1.54E-05	0.000294702	0.003320442	0.022138182	0.087494464	0.205293045	0.286275823	0.237355255	0.116979593	0.034239797	0.006256689	0.000332785	3.28E-06	9.93E-09	9.13E-12	2.55E-15	0	0	0	0	0	0
2.16E-14	1.99E-10	1.01E-08	3.45E-07	7.78E-06	0.000116698	0.001162247	0.007695441	0.033899905	0.099424922	0.19426103	0.25295389	0.219549242	0.144903728	0.042081912	0.003800646	0.0001401	2.09E-06	1.25E-08	2.97E-11	2.80E-14	0	0	0	0
2.33E-15	1.31E-11	5.77E-10	1.85E-08	4.23E-07	6.93E-06	8.14E-05	0.000685686	0.004140576	0.017936286	0.055755609	0.124413262	0.199333901	0.28283887	0.227528248	0.074508922	0.011829809	0.000906135	3.33E-05	5.84E-07	4.87E-09	1.92E-11	3.59E-14	0	0
5.55E-16	1.88E-12	7.02E-11	2.02E-09	4.39E-08	7.20E-07	8.91E-06	8.33E-05	0.000588462	0.003139957	0.012661397	0.038589567	0.08891264	0.202846591	0.311732333	0.228485048	0.090915789	0.019602768	0.002284129	0.000143391	4.83E-06	8.73E-08	8.41E-10	4.33E-12	0
2.22E-16	4.73E-13	1.51E-11	3.86E-10	7.74E-09	1.22E-07	1.50E-06	1.45E-05	0.000110064	0.000655018	0.003058684	0.011208275	0.032233555	0.099455592	0.233444289	0.290038735	0.211977828	0.091095794	0.022992847	0.003403031	0.000294785	1.49E-05	4.40E-07	7.61E-09	1.44E-11
1.11E-16	1.82E-13	4.98E-12	1.13E-10	2.08E-09	3.07E-08	3.66E-07	3.52E-06	2.74E-05	0.000171715	0.000869052	0.003550325	0.01170847	0.043892801	0.136628446	0.242371125	0.268601556	0.185980259	0.080427709	0.021706495	0.003652168	0.00038261	2.49E-05	1.03E-06	6.74E-09
1.11E-16	9.57E-14	2.28E-12	4.63E-11	7.74E-10	1.07E-08	1.22E-07	1.14E-06	8.83E-06	5.64E-05	0.000297211	0.001292128	0.004634904	0.019710478	0.074207174	0.16820498	0.249584224	0.242491138	0.15426483	0.064238875	0.017499842	0.003116336	0.000362459	2.84E-05	4.67E-07
1.11E-16	6.41E-14	1.34E-12	2.45E-11	3.74E-10	4.81E-09	5.18E-08	4.69E-07	3.56E-06	2.27E-05	0.000121469	0.000545624	0.00205751	0.009487018	0.04061526	0.109206799	0.199512636	0.247732677	0.209092503	0.119948829	0.04675574	0.012377981	0.002224311	0.00028545	9.41E-06
1.11E-16	5.15E-14	9.58E-13	1.58E-11	2.22E-10	2.66E-09	2.71E-08	2.35E-07	1.73E-06	1.09E-05	5.83E-05	0.000265249	0.001028111	0.004985643	0.023266123	0.070505246	0.149634546	0.222478035	0.231768524	0.169176762	0.086515201	0.030987966	0.007770953	0.00146346	8.30E-05
1.11E-16	4.77E-14	7.96E-13	1.20E-11	1.56E-10	1.74E-09	1.67E-08	1.39E-07	9.88E-07	6.07E-06	3.21E-05	0.000146343	0.000574249	0.002867939	0.014163507	0.046659523	0.110383516	0.187578575	0.229006744	0.200876395	0.12659159	0.057307989	0.018631478	0.004756395	0.000416421
1.11E-16	4.94E-14	7.46E-13	1.03E-11	1.24E-10	1.30E-09	1.18E-08	9.33E-08	6.42E-07	3.84E-06	1.99E-05	9.02E-05	0.000354554	0.001797117	0.009196851	0.032094319	0.08213858	0.154205539	0.212402172	0.214664141	0.159185149	0.086607446	0.034565914	0.01126874	0.001404763
2.22E-16	5.57E-14	7.67E-13	9.80E-12	1.10E-10	1.08E-09	9.29E-09	7.01E-08	4.64E-07	2.69E-06	1.37E-05	6.11E-05	0.000239052	0.001217042	0.006356816	0.023058638	0.062449128	0.126300346	0.190782473	0.215260334	0.181424037	0.114212203	0.053700268	0.021354403	0.00356719
2.22E-16	6.73E-14	8.49E-13	1.01E-11	1.06E-10	9.78E-10	7.99E-09	5.76E-08	3.67E-07	2.06E-06	1.03E-05	4.49E-05	0.000173941	0.000882912	0.004654936	0.017307518	0.048790645	0.104301618	0.169107652	0.207964651	0.193993659	0.137262126	0.073663666	0.034475235	0.007363752
3.33E-16	8.55E-14	9.96E-13	1.10E-11	1.09E-10	9.51E-10	7.39E-09	5.10E-08	3.13E-07	1.70E-06	8.24E-06	3.54E-05	0.000135121	0.000680181	0.003590395	0.013540752	0.039240179	0.087390977	0.149591784	0.19682995	0.199083655	0.154789501	0.092510667	0.049533718	0.013037416
5.55E-16	1.13E-13	1.22E-12	1.27E-11	1.18E-10	9.79E-10	7.25E-09	4.79E-08	2.83E-07	1.49E-06	7.03E-06	2.95E-05	0.000110989	0.000551953	0.00289947	0.011004383	0.032470902	0.074499708	0.132922162	0.184441859	0.199048288	0.167070688	0.109061789	0.065315276	0.020564128
8.88E-16	1.55E-13	1.56E-12	1.53E-11	1.34E-10	1.06E-09	7.46E-09	4.73E-08	2.69E-07	1.38E-06	6.30E-06	2.59E-05	9.56E-05	0.000468356	0.002437474	0.009253884	0.027599225	0.064669665	0.119063798	0.172254284	0.195833791	0.17496123	0.122835594	0.080793119	0.029700073
1.44E-15	2.17E-13	2.04E-12	1.89E-11	1.57E-10	1.18E-09	7.98E-09	4.87E-08	2.67E-07	1.32E-06	5.89E-06	2.37E-05	8.57E-05	0.000412894	0.002121765	0.008020939	0.024041509	0.057140308	0.107697729	0.160985848	0.190854155	0.179455989	0.133829809	0.095249879	0.04007225
# Pcod
0.00844 0.30922 0.60749 0.07446 0.0004  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0.00011 0.00621 0.0915  0.36452 0.40307 0.12398 0.01037 0.00023 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.00002 0.00058 0.00909 0.06557 0.22027 0.3462  0.25506 0.08797 0.01415 0.00105 0.00004 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0.00001 0.00018 0.00218 0.01608 0.07024 0.18227 0.28132 0.25839 0.14121 0.04589 0.00221 0.00002 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0.00001 0.00012 0.00114 0.00746 0.03317 0.09979 0.20332 0.28063 0.26244 0.09879 0.01259 0.00054 0.00001 0 0 0 0 0 0 0 0
0 0 0 0 0 0.00001 0.00013 0.00098 0.00556 0.02322 0.07105 0.15927 0.26169 0.30029 0.14544 0.02972 0.00256 0.00009 0 0 0 0 0 0 0
0 0 0 0 0 0 0.00002 0.00016 0.00101 0.00498 0.019 0.05599 0.12735 0.28178 0.30382 0.15963 0.04086 0.00509 0.00031 0.00001 0 0 0 0 0
0 0 0 0 0 0 0 0.00003 0.00022 0.00117 0.00505 0.0175  0.04854 0.16188 0.29065 0.281 0.14627 0.04099 0.00618 0.0005  0.00002 0 0 0 0
0 0 0 0 0 0 0 0.00001 0.00006 0.00032 0.0015  0.00574 0.01807 0.07881 0.19889 0.29052 0.24564 0.12023 0.03406 0.00558 0.00053 0.00003 0 0 0
0 0 0 0 0 0 0 0 0.00002 0.00011 0.00051 0.00209 0.00715 0.03739 0.11943 0.23311 0.27806 0.2027  0.0903  0.02458 0.00409 0.00042 0.00003 0 0
0 0 0 0 0 0 0 0 0.00001 0.00004 0.0002  0.00085 0.00309 0.01832 0.06924 0.16669 0.25571 0.24995 0.15568 0.06179 0.01562 0.00252 0.00026 0.00002 0
0 0 0 0 0 0 0 0 0 0.00002 0.00009 0.00039 0.00146 0.00949 0.04055 0.11408 0.21132 0.25775 0.20702 0.10949 0.03813 0.00874 0.00132 0.00013 0.00001
