"","TMB dummy","TMB dummy","TMB dummy","TMB multi-spp pl","TMB multi-spp pl","TMB multi-spp pl","TMB multi-spp re","TMB multi-spp re","TMB multi-spp re","ADMB multi-spp","ADMB multi-spp","ADMB multi-spp"
"21",33.1293137011742,33.1293137011742,33.1293137011742,33.192092814626,29.6195941894205,36.7645914398314,33.2469959126805,29.6537206015865,36.8402712237745,33.1293,NA,NA
"22",51.1399017204013,51.1399017204013,51.1399017204013,51.2348129035319,46.7885913673637,55.6810344397002,51.3883658638445,46.9156815817299,55.8610501459591,51.1399,NA,NA
"23",69.4235464073587,69.4235464073587,69.4235464073587,69.5285449764926,64.6769850201948,74.3801049327905,69.7028471660045,64.8261456492366,74.5795486827725,69.4235,NA,NA
"24",47.8336903451288,47.8336903451288,47.8336903451288,47.8910027111452,43.6893621427309,52.0926432795595,47.9946850279856,43.7713415439645,52.2180285120067,47.8337,NA,NA
"25",39.3530892806827,39.3530892806827,39.3530892806827,39.3828579411013,35.3540715761895,43.411644306013,39.4623763493014,35.4092940612928,43.51545863731,39.3531,NA,NA
"26",19.7068694261879,19.7068694261879,19.7068694261879,19.7212974034296,16.8815518807762,22.561042926083,19.6428014135684,16.7875222542064,22.4980805729304,19.7069,NA,NA
"27",14.5517101583906,14.5517101583906,14.5517101583906,14.5562543763192,12.0009702965259,17.1115384561125,14.4030241317692,11.832743166658,16.9733050968803,14.5517,NA,NA
"28",29.3256139941329,29.3256139941329,29.3256139941329,29.3314168454502,26.3492427703401,32.3135909205602,29.3450320084243,26.3496522400141,32.3404117768346,29.3256,NA,NA
"29",57.3481860234826,57.3481860234826,57.3481860234826,57.3297331935227,53.2195603641028,61.4399060229426,57.45809257606,53.3305063747411,61.5856787773788,57.3482,NA,NA
"30",24.5348619980241,24.5348619980241,24.5348619980241,24.5243340231926,21.6060887188055,27.4425793275797,24.5025511642918,21.570493695063,27.4346086335207,24.5349,NA,NA
"31",81.9806527473958,81.9806527473958,81.9806527473958,81.9016752798884,76.5254061330444,87.2779444267323,82.1805274211624,76.7770968592193,87.5839579831056,81.9807,NA,NA
"32",44.7634105981226,44.7634105981226,44.7634105981226,44.7095816778281,40.0138164086491,49.4053469470071,44.8893362718839,40.1618503593029,49.6168221844649,44.7634,NA,NA
"33",30.7862095742493,30.7862095742493,30.7862095742493,30.7429663952121,26.1140817363323,35.3718510540919,30.8286491282782,26.1570324807756,35.5002657757808,30.7862,NA,NA
"34",24.1346681247377,24.1346681247377,24.1346681247377,24.1085105186968,19.6061418998535,28.61087913754,24.0660083571873,19.5179647072828,28.6140520070917,24.1347,NA,NA
"35",113.393712749001,113.393712749001,113.393712749001,113.268778223812,101.349280026372,125.188276421252,114.244028058759,102.188560283756,126.299495833762,113.394,NA,NA
"36",62.7958930892983,62.7958930892983,62.7958930892983,62.7609334359499,50.0836692994018,75.4381975724979,63.6404321960941,50.7256129051412,76.5552514870471,62.7959,NA,NA
"37",35.5632020478747,35.5632020478747,35.5632020478747,35.5659242786032,21.7702575141366,49.3615910430698,35.7002532434611,21.3746777119038,50.0258287750183,35.5632,NA,NA
"38",21.1999552524409,21.1999552524409,21.1999552524409,21.2125434214292,8.96542796483071,33.4596588780276,19.4472536322894,6.72611362060078,32.1683936439779,21.2,NA,NA
"39",24.7956779804972,24.7956779804972,24.7956779804972,24.8148753958823,6.36999870479103,43.2597520869735,22.0808761129753,2.20826945364386,41.9534827723068,24.7957,NA,NA
